customer_id,first_name,last_name,email,phone,company,city,account_value,last_active,num_accounts,growth_rate,status
CUST-00370,Daniel,Smith,,+1-618-583-5058,Tech Corp,"Nashville, TN",67179.66,2025-07-08,4,17.5,churned
CUST-00371,Sarah,Thomas,sarah.thomas@company.com,+1-236-457-5042,Analytics Group,"Phoenix, AZ",73689.61,2025-10-05,3,-6.6,churned
CUST-00372,Nicole,Taylor,nicole.taylor@company.com,,Platform Inc,"Chicago, IL",79131.22,2025-05-08,2,-4.9,active
CUST-00373,Lisa,Gonzalez,lisa.gonzalez@company.com,+1-682-329-8744,Tech Corp,"Los Angeles, CA",8976.85,2025-07-28,1,17.6,pending
CUST-00374,Lisa,Martin,lisa.martin@company.com,+1-304-459-6875,Digital Media Co,"Denver, CO",62351.85,2025-06-01,1,-7.5,active
CUST-00375,James,Miller,james.miller@business.net,+1-955-245-5479,Analytics Group,"Portland, OR",97581.4,2025-04-23,5,5.4,inactive
CUST-00376,Matthew,Thomas,matthew.thomas@company.com,+1-443-650-8917,Digital Media Co,"New York, NY",54464.7,2025-09-19,4,0.4,churned
CUST-00377,Michael,Smith,michael.smith@business.net,+1-978-641-2684,AI Innovations,"Seattle, WA",15759.38,2025-05-18,3,1.2,active
CUST-00378,Amanda,Rodriguez,amanda.rodriguez@company.com,+1-779-642-7252,,"Portland, OR",72221.34,2025-05-18,5,0.5,active
CUST-00379,Daniel,Jackson,daniel.jackson@business.net,+1-359-411-5906,Analytics Group,"San Diego, CA",99726.42,2025-05-06,5,24.7,active
CUST-00380,David,Davis,david.davis@yahoo.com,+1-338-710-7069,Cloud Solutions,"Boston, MA",86191.95,2025-07-28,2,5.4,pending
CUST-00381,Robert,Jones,robert.jones@yahoo.com,+1-433-322-9769,AI Innovations,"Chicago, IL",65367.95,2025-06-25,4,-7.0,active
CUST-00382,Daniel,Jones,daniel.jones@company.com,+1-907-735-5380,Data Systems Inc,"Miami, FL",78429.56,2025-08-23,4,10.4,active
CUST-00383,Christopher,Martin,christopher.martin@gmail.com,+1-226-321-1805,Cloud Solutions,"Los Angeles, CA",13287.98,2025-04-28,1,17.5,pending
CUST-00384,Lisa,Taylor,lisa.taylor@company.com,,Network Solutions,"Seattle, WA",62018.13,2025-06-02,3,20.4,active
CUST-00385,Nicole,Rodriguez,nicole.rodriguez@business.net,+1-302-586-2015,AI Innovations,"Boston, MA",38428.74,2025-09-26,3,2.1,active
CUST-00386,Robert,Hernandez,robert.hernandez@business.net,+1-798-295-4991,Web Services LLC,"Nashville, TN",56976.73,2025-08-10,3,17.8,active
CUST-00387,Ashley,Moore,ashley.moore@gmail.com,+1-808-551-8501,Platform Inc,"San Diego, CA",85387.78,2025-07-20,3,14.6,inactive
CUST-00388,William,Lopez,william.lopez@gmail.com,,AI Innovations,"Portland, OR",15146.93,2025-08-11,5,-6.4,churned
CUST-00389,Emily,Wilson,,+1-503-499-9486,Platform Inc,"Nashville, TN",14488.41,2025-09-06,4,-8.7,churned
CUST-00390,David,Johnson,,+1-386-502-6870,Analytics Group,"Austin, TX",97030.36,2025-07-16,3,10.9,inactive
CUST-00391,Lisa,Hernandez,lisa.hernandez@outlook.com,+1-987-831-3588,Analytics Group,"New York, NY",56398.12,2025-06-15,1,-4.9,churned
CUST-00392,Jessica,Thomas,jessica.thomas@yahoo.com,+1-495-734-4397,Data Systems Inc,"Phoenix, AZ",12609.11,2025-08-22,3,18.5,pending
CUST-00393,Stephanie,Brown,stephanie.brown@gmail.com,+1-740-487-1270,Analytics Group,"Atlanta, GA",61372.25,2025-10-07,4,10.3,pending
CUST-00394,Matthew,Anderson,matthew.anderson@outlook.com,+1-722-806-4759,Software Partners,"Miami, FL",35700.96,2025-05-20,4,3.3,active
CUST-00395,Stephanie,Jones,,+1-933-406-6625,Analytics Group,"Portland, OR",79488.38,2025-08-15,5,6.7,active
CUST-00396,Stephanie,Garcia,stephanie.garcia@company.com,+1-923-837-1105,Cloud Solutions,"Los Angeles, CA",97131.08,2025-04-24,2,2.7,active
CUST-00397,Lisa,Garcia,lisa.garcia@outlook.com,+1-881-514-9256,Tech Corp,"Denver, CO",13577.93,2025-05-16,1,-2.9,inactive
CUST-00398,Christopher,Miller,christopher.miller@gmail.com,+1-694-632-2838,Analytics Group,"Phoenix, AZ",84442.3,2025-05-26,4,13.5,active
CUST-00399,Stephanie,Brown,stephanie.brown@gmail.com,+1-730-922-9205,Digital Media Co,"Denver, CO",94431.33,2025-08-29,4,18.5,inactive
CUST-00400,Daniel,Davis,daniel.davis@outlook.com,,AI Innovations,"Phoenix, AZ",13625.03,2025-07-03,5,3.7,inactive
CUST-00401,Christopher,Hernandez,christopher.hernandez@outlook.com,+1-259-868-8190,AI Innovations,"Austin, TX",28976.65,2025-08-10,3,7.9,churned
CUST-00402,Jessica,Jackson,jessica.jackson@gmail.com,+1-847-919-4102,Network Solutions,"Nashville, TN",80790.87,2025-09-29,2,12.6,inactive
CUST-00403,Sarah,Moore,sarah.moore@business.net,+1-608-863-6723,Analytics Group,"Charlotte, NC",22046.02,2025-08-05,3,16.5,pending
CUST-00404,David,Davis,david.davis@gmail.com,+1-494-699-6748,Web Services LLC,"New York, NY",14135.62,2025-07-18,3,13.1,churned
CUST-00405,James,Anderson,james.anderson@outlook.com,+1-222-479-7095,Platform Inc,"Boston, MA",23342.41,2025-06-30,2,7.5,inactive
CUST-00406,Nicole,Williams,nicole.williams@company.com,,Software Partners,"Austin, TX",33830.13,2025-04-26,5,4.3,churned
CUST-00407,Matthew,Smith,matthew.smith@business.net,+1-718-194-1572,Cloud Solutions,"Chicago, IL",87071.86,2025-05-10,2,-3.9,churned
CUST-00408,Emily,Hernandez,,+1-687-879-8989,Digital Media Co,"Seattle, WA",62525.11,2025-06-12,5,8.6,active
CUST-00409,Daniel,Hernandez,daniel.hernandez@business.net,+1-627-780-9977,Tech Corp,"Denver, CO",18178.13,2025-04-17,2,20.8,active
CUST-00410,Ashley,Anderson,ashley.anderson@yahoo.com,+1-288-442-3916,AI Innovations,"Chicago, IL",31779.03,2025-09-17,5,20.8,inactive
CUST-00411,Ashley,Taylor,ashley.taylor@business.net,+1-464-815-6281,Software Partners,"Miami, FL",13492.73,2025-09-13,3,22.3,pending
CUST-00412,David,Anderson,david.anderson@outlook.com,+1-931-616-2713,Web Services LLC,"Los Angeles, CA",67802.22,2025-08-02,1,10.4,churned
CUST-00413,Sarah,Williams,sarah.williams@outlook.com,,,"New York, NY",1112.12,2025-06-06,3,-1.7,pending
CUST-00414,William,Martinez,william.martinez@business.net,+1-529-862-1223,Cloud Solutions,"Los Angeles, CA",98529.83,2025-06-30,3,18.2,inactive
CUST-00415,James,Hernandez,james.hernandez@company.com,+1-932-407-6721,Data Systems Inc,"Miami, FL",57126.34,2025-09-13,5,4.9,inactive
CUST-00416,Michelle,Johnson,michelle.johnson@gmail.com,+1-722-329-7851,AI Innovations,"San Diego, CA",1044.72,2025-08-08,4,-7.4,active
CUST-00417,James,Garcia,james.garcia@outlook.com,+1-444-831-3303,Platform Inc,"Seattle, WA",59898.74,2025-05-05,1,-4.0,active
CUST-00418,Michael,Williams,michael.williams@yahoo.com,+1-336-460-9868,Digital Media Co,"Seattle, WA",21854.42,2025-06-10,3,2.0,inactive
CUST-00419,Matthew,Wilson,matthew.wilson@outlook.com,+1-245-425-4662,Tech Corp,"Chicago, IL",12688.99,2025-04-12,1,8.0,active
CUST-00420,Christopher,Martin,christopher.martin@company.com,+1-710-401-6162,Analytics Group,"Portland, OR",50261.56,2025-09-29,2,7.3,inactive
CUST-00421,Robert,Martin,robert.martin@company.com,+1-854-324-3574,Data Systems Inc,"Austin, TX",60433.56,2025-04-30,3,5.6,churned
CUST-00422,Michelle,Taylor,michelle.taylor@gmail.com,+1-598-612-4801,Platform Inc,"Denver, CO",39811.97,2025-07-27,1,11.4,active
CUST-00423,Sarah,Martinez,sarah.martinez@company.com,+1-243-786-1581,Tech Corp,"New York, NY",18565.27,2025-06-15,5,-8.0,pending
CUST-00424,Christopher,Jones,christopher.jones@company.com,+1-734-614-1612,Platform Inc,"Charlotte, NC",7156.59,2025-09-18,1,-3.7,active
CUST-00425,Emily,Martinez,emily.martinez@yahoo.com,+1-992-215-6912,Digital Media Co,"Nashville, TN",59907.9,2025-09-30,5,5.7,active
CUST-00426,David,Jackson,,+1-948-459-7037,Software Partners,"Portland, OR",28165.26,2025-09-14,2,-0.4,active
CUST-00427,William,Jones,william.jones@yahoo.com,+1-678-448-9594,Cloud Solutions,"Los Angeles, CA",71193.07,2025-07-04,4,5.9,inactive
CUST-00428,Joshua,Brown,joshua.brown@outlook.com,+1-451-297-6723,Network Solutions,"San Diego, CA",79706.27,2025-06-02,1,-1.9,active
CUST-00429,Ashley,Garcia,ashley.garcia@company.com,,Data Systems Inc,"Portland, OR",15132.27,2025-09-21,2,-5.7,pending
CUST-00430,Ashley,Hernandez,ashley.hernandez@yahoo.com,+1-203-461-4598,Cloud Solutions,"Atlanta, GA",15895.5,2025-10-06,4,13.5,inactive
CUST-00431,Jessica,Martin,jessica.martin@outlook.com,+1-619-981-9021,Web Services LLC,"Charlotte, NC",91948.72,2025-04-19,1,11.2,inactive
CUST-00432,Christopher,Hernandez,christopher.hernandez@business.net,+1-548-343-6949,Cloud Solutions,"Los Angeles, CA",51060.92,2025-07-23,1,7.1,pending
CUST-00433,Daniel,Garcia,daniel.garcia@company.com,+1-414-747-7790,AI Innovations,"Phoenix, AZ",99299.2,2025-09-27,1,18.3,pending
CUST-00434,Jennifer,Miller,jennifer.miller@company.com,+1-321-643-2844,Cloud Solutions,"Miami, FL",61610.96,2025-06-01,3,20.8,active
CUST-00435,Jessica,Lopez,jessica.lopez@outlook.com,+1-284-956-9319,Software Partners,"Los Angeles, CA",53320.93,2025-07-21,1,16.2,inactive
CUST-00436,Michelle,Wilson,,+1-437-841-8033,Cloud Solutions,"Miami, FL",74607.4,2025-07-18,1,13.6,active
CUST-00437,Michael,Gonzalez,michael.gonzalez@yahoo.com,,Software Partners,"Boston, MA",30720.47,2025-09-08,2,24.9,inactive
CUST-00438,Jessica,Miller,jessica.miller@gmail.com,+1-663-610-3246,Cloud Solutions,"Miami, FL",31847.49,2025-08-24,2,-7.8,inactive
CUST-00439,Sarah,Rodriguez,sarah.rodriguez@yahoo.com,+1-338-793-3673,Web Services LLC,"Atlanta, GA",98062.61,2025-04-22,2,1.1,active
CUST-00440,William,Anderson,william.anderson@gmail.com,+1-284-907-4241,Cloud Solutions,"Portland, OR",56605.57,2025-05-25,2,-3.4,pending
CUST-00441,David,Thomas,david.thomas@outlook.com,+1-358-353-1848,Platform Inc,"Miami, FL",3759.06,2025-09-01,3,-7.9,churned
CUST-00442,Nicole,Martinez,nicole.martinez@company.com,+1-914-971-1099,Platform Inc,"Boston, MA",48296.32,2025-07-04,5,17.7,churned
CUST-00443,Michael,Anderson,,+1-572-813-6476,Digital Media Co,"Portland, OR",68034.97,2025-05-29,1,-3.6,churned
CUST-00444,Jennifer,Gonzalez,jennifer.gonzalez@business.net,+1-849-702-8343,Analytics Group,"Boston, MA",99487.55,2025-05-21,5,12.2,pending
CUST-00445,Sarah,Brown,sarah.brown@outlook.com,+1-219-810-3374,Cloud Solutions,"New York, NY",91946.4,2025-07-21,1,-7.2,active
CUST-00446,Stephanie,Johnson,stephanie.johnson@gmail.com,+1-879-797-4657,Software Partners,"Nashville, TN",75124.56,2025-06-18,3,3.8,churned
CUST-00447,Lisa,Thomas,lisa.thomas@outlook.com,+1-647-478-3731,,"Austin, TX",11140.53,2025-08-23,4,23.9,pending
CUST-00448,Christopher,Martinez,christopher.martinez@company.com,+1-726-469-5871,Data Systems Inc,"Miami, FL",67197.3,2025-10-01,3,10.6,inactive
CUST-00449,Lisa,Jones,lisa.jones@business.net,+1-566-583-8718,Tech Corp,"Seattle, WA",28892.96,2025-07-17,3,-0.2,active
CUST-00450,Amanda,Thomas,amanda.thomas@company.com,+1-713-631-7914,Cloud Solutions,"San Diego, CA",84353.24,2025-07-23,5,-5.0,churned
CUST-00451,Lisa,Brown,lisa.brown@business.net,+1-572-469-4278,AI Innovations,"Boston, MA",62385.16,2025-09-04,2,23.2,churned
CUST-00452,Amanda,Smith,amanda.smith@business.net,,AI Innovations,"Denver, CO",89411.34,2025-04-24,4,5.3,inactive
CUST-00453,Amanda,Rodriguez,amanda.rodriguez@gmail.com,+1-604-662-7796,Data Systems Inc,"San Diego, CA",48521.46,2025-04-29,1,-4.5,pending
CUST-00454,Emily,Jackson,emily.jackson@gmail.com,+1-821-536-5099,Network Solutions,"Phoenix, AZ",20830.84,2025-06-05,1,23.7,active
CUST-00455,William,Anderson,william.anderson@gmail.com,+1-244-393-7388,Data Systems Inc,"Miami, FL",36267.38,2025-09-17,4,2.2,inactive
CUST-00456,David,Martinez,david.martinez@yahoo.com,+1-454-223-5079,Software Partners,"Denver, CO",11488.72,2025-07-13,5,13.9,pending
CUST-00457,Michelle,Garcia,michelle.garcia@yahoo.com,+1-480-238-3240,Software Partners,"New York, NY",3790.26,2025-07-11,3,-8.2,inactive
CUST-00458,Nicole,Jackson,nicole.jackson@outlook.com,+1-646-969-2781,Data Systems Inc,"Phoenix, AZ",50561.2,2025-08-22,5,6.7,pending
CUST-00459,Emily,Thomas,emily.thomas@yahoo.com,+1-724-425-8217,Digital Media Co,"Seattle, WA",87613.86,2025-05-23,5,16.1,churned
CUST-00460,Lisa,Taylor,lisa.taylor@yahoo.com,+1-363-950-7327,Analytics Group,"New York, NY",18252.08,2025-09-13,5,15.8,churned
CUST-00461,Jennifer,Wilson,jennifer.wilson@yahoo.com,+1-948-720-6731,Platform Inc,"Seattle, WA",81261.59,2025-05-05,2,19.6,pending
CUST-00462,Robert,Wilson,robert.wilson@outlook.com,+1-984-695-4126,Data Systems Inc,"Portland, OR",66713.06,2025-05-19,4,-7.9,churned
CUST-00463,Andrew,Williams,andrew.williams@business.net,+1-741-572-1516,Analytics Group,"Miami, FL",92398.89,2025-10-04,1,-4.1,active
CUST-00464,Sarah,Rodriguez,sarah.rodriguez@company.com,+1-396-860-7594,Data Systems Inc,"Charlotte, NC",13863.2,2025-07-19,1,7.9,inactive
CUST-00465,Ashley,Wilson,ashley.wilson@business.net,+1-537-635-4977,Web Services LLC,"San Diego, CA",79476.82,2025-06-30,1,-1.2,churned
CUST-00466,Emily,Garcia,emily.garcia@outlook.com,+1-885-166-4352,Analytics Group,"Seattle, WA",29509.28,2025-07-20,1,7.0,churned
CUST-00467,James,Rodriguez,james.rodriguez@business.net,+1-548-511-8200,Digital Media Co,"Nashville, TN",82029.09,2025-08-20,3,15.6,inactive
CUST-00468,Matthew,Moore,matthew.moore@yahoo.com,+1-593-350-7554,AI Innovations,"Los Angeles, CA",24205.77,2025-05-08,1,12.2,churned
CUST-00469,Michael,Taylor,michael.taylor@outlook.com,+1-817-402-4092,Network Solutions,"Nashville, TN",93529.33,2025-06-02,3,-5.7,pending
CUST-00470,James,Gonzalez,james.gonzalez@business.net,+1-620-364-3074,Web Services LLC,"San Diego, CA",30225.47,2025-08-27,5,20.9,pending
CUST-00471,Michael,Wilson,michael.wilson@company.com,+1-677-356-1098,Platform Inc,"Boston, MA",63281.2,2025-07-13,2,14.7,pending
CUST-00472,Emily,Anderson,emily.anderson@outlook.com,+1-292-927-3816,Platform Inc,"Charlotte, NC",63053.11,2025-09-17,3,1.8,churned
CUST-00473,Matthew,Rodriguez,matthew.rodriguez@outlook.com,+1-703-580-2703,Platform Inc,"Phoenix, AZ",12578.41,2025-07-28,1,-2.3,pending
CUST-00474,Michael,Garcia,michael.garcia@company.com,+1-415-508-6380,AI Innovations,"Phoenix, AZ",92335.54,2025-07-20,3,5.4,inactive
CUST-00475,Daniel,Thomas,daniel.thomas@gmail.com,+1-840-438-6699,Data Systems Inc,"Los Angeles, CA",54463.31,2025-06-17,1,21.1,churned
CUST-00476,Ashley,Brown,ashley.brown@outlook.com,+1-430-607-4892,AI Innovations,"Atlanta, GA",26200.19,2025-04-22,4,12.9,pending
CUST-00477,Michelle,Johnson,michelle.johnson@company.com,+1-894-439-9434,Analytics Group,"Chicago, IL",21860.87,2025-07-24,4,-1.4,inactive
CUST-00478,Jennifer,Thomas,jennifer.thomas@outlook.com,+1-852-282-7913,Data Systems Inc,"Boston, MA",44052.94,2025-09-14,3,16.1,inactive
CUST-00479,Joshua,Johnson,joshua.johnson@yahoo.com,+1-801-192-3375,AI Innovations,"Austin, TX",58000.84,2025-06-06,4,11.2,inactive
CUST-00480,William,Brown,william.brown@company.com,+1-319-490-9347,Cloud Solutions,"Denver, CO",14453.81,2025-07-08,5,-4.8,active
CUST-00481,Ashley,Rodriguez,ashley.rodriguez@yahoo.com,+1-318-972-8281,Software Partners,"New York, NY",29799.96,2025-05-12,3,23.8,inactive
CUST-00482,Ashley,Jones,ashley.jones@company.com,+1-306-275-6843,Data Systems Inc,"New York, NY",87442.99,2025-07-02,2,-6.6,active
CUST-00483,Lisa,Anderson,lisa.anderson@company.com,+1-358-866-8149,Analytics Group,"Atlanta, GA",54123.72,2025-06-13,3,17.0,active
CUST-00484,Lisa,Martinez,lisa.martinez@business.net,+1-999-522-9447,Data Systems Inc,"Miami, FL",89448.21,2025-05-18,4,9.9,inactive
CUST-00485,Christopher,Gonzalez,christopher.gonzalez@gmail.com,+1-804-276-9725,Cloud Solutions,"Seattle, WA",42048.19,2025-09-22,4,15.0,active
CUST-00486,David,Anderson,david.anderson@company.com,+1-804-240-3661,Digital Media Co,"Seattle, WA",65897.1,2025-08-16,2,-3.8,active
CUST-00487,Nicole,Miller,,+1-599-821-9178,Software Partners,"Austin, TX",98284.18,2025-07-27,2,1.2,inactive
CUST-00488,James,Lopez,james.lopez@yahoo.com,+1-786-747-9261,Cloud Solutions,"Austin, TX",5737.52,2025-06-03,3,15.5,churned
CUST-00489,Sarah,Thomas,sarah.thomas@company.com,+1-972-850-8749,Platform Inc,"Atlanta, GA",11319.65,2025-08-01,2,20.2,pending
CUST-00490,Andrew,Davis,andrew.davis@company.com,+1-455-343-6179,Network Solutions,"Charlotte, NC",56234.18,2025-10-01,4,0.9,active
CUST-00491,Lisa,Lopez,lisa.lopez@business.net,+1-564-863-6445,Digital Media Co,"Nashville, TN",49244.9,2025-06-02,3,14.1,inactive
CUST-00492,Michael,Hernandez,michael.hernandez@outlook.com,+1-399-303-3487,,"Charlotte, NC",55015.21,2025-08-08,1,4.3,inactive
CUST-00493,Joshua,Davis,joshua.davis@outlook.com,+1-629-677-5805,Platform Inc,"Phoenix, AZ",14803.51,2025-09-16,2,-8.6,inactive
CUST-00494,Michael,Martin,michael.martin@company.com,+1-369-503-8503,Platform Inc,"Atlanta, GA",84213.15,2025-06-07,3,22.0,active
CUST-00495,Jessica,Williams,jessica.williams@gmail.com,+1-269-715-9135,Cloud Solutions,"Phoenix, AZ",42455.68,2025-04-11,4,-8.5,inactive
CUST-00496,Jennifer,Martinez,jennifer.martinez@gmail.com,+1-460-905-7038,Data Systems Inc,"Austin, TX",27692.12,2025-07-02,3,11.1,active
CUST-00497,Michelle,Gonzalez,michelle.gonzalez@outlook.com,+1-689-917-3434,Network Solutions,"Charlotte, NC",66817.26,2025-04-19,1,-6.3,churned
CUST-00498,Jennifer,Smith,jennifer.smith@company.com,+1-452-934-6141,Software Partners,"Denver, CO",54707.74,2025-08-27,5,13.6,inactive
CUST-00499,Christopher,Davis,christopher.davis@company.com,+1-374-856-7485,AI Innovations,"Phoenix, AZ",88858.91,2025-08-08,2,-4.8,churned
CUST-00500,Ashley,Davis,ashley.davis@yahoo.com,+1-539-603-7170,Platform Inc,"Denver, CO",75198.94,2025-05-24,2,11.0,churned
CUST-00501,William,Gonzalez,william.gonzalez@business.net,+1-348-396-6586,AI Innovations,"Chicago, IL",20656.94,2025-08-22,2,21.1,pending
CUST-00502,Daniel,Martinez,daniel.martinez@business.net,+1-740-100-8983,AI Innovations,"Charlotte, NC",78613.24,2025-07-10,4,1.7,churned
CUST-00503,William,Williams,william.williams@yahoo.com,+1-390-282-1727,Cloud Solutions,"Nashville, TN",97278.85,2025-09-22,4,-4.1,active
CUST-00504,Michael,Johnson,michael.johnson@yahoo.com,+1-985-319-8719,Tech Corp,"Seattle, WA",67565.46,2025-07-31,1,22.2,pending
CUST-00505,Stephanie,Rodriguez,stephanie.rodriguez@gmail.com,,Tech Corp,"Nashville, TN",68251.89,2025-07-09,3,15.8,inactive
CUST-00506,Joshua,Anderson,joshua.anderson@business.net,+1-386-772-9109,Digital Media Co,"Seattle, WA",63256.48,2025-05-05,5,0.7,pending
CUST-00507,Jessica,Williams,jessica.williams@gmail.com,+1-461-288-6185,AI Innovations,"San Diego, CA",60129.9,2025-07-01,5,6.8,churned
CUST-00508,James,Smith,james.smith@outlook.com,+1-616-835-5064,Platform Inc,"Seattle, WA",5819.11,2025-09-04,2,22.7,inactive
CUST-00509,Christopher,Johnson,christopher.johnson@yahoo.com,+1-338-236-1052,Platform Inc,"San Diego, CA",27419.25,2025-08-20,1,23.1,active
CUST-00510,Nicole,Moore,nicole.moore@business.net,+1-641-335-9535,Cloud Solutions,"Portland, OR",17207.75,2025-06-21,2,18.4,active
CUST-00511,David,Moore,david.moore@outlook.com,+1-687-847-2256,AI Innovations,"Charlotte, NC",2376.64,2025-07-28,1,24.8,pending
CUST-00512,Jessica,Martin,jessica.martin@business.net,+1-318-453-8243,Tech Corp,"Nashville, TN",15887.78,2025-10-02,5,-6.6,inactive
CUST-00513,Matthew,Miller,matthew.miller@yahoo.com,+1-702-760-1126,Network Solutions,"Chicago, IL",50108.97,2025-08-22,1,0.7,inactive
CUST-00514,Lisa,Martin,lisa.martin@yahoo.com,+1-493-698-7306,Platform Inc,"Los Angeles, CA",18190.87,2025-08-27,5,-9.5,churned
CUST-00515,Emily,Lopez,emily.lopez@yahoo.com,+1-626-770-7219,Cloud Solutions,"Denver, CO",69126.13,2025-09-17,2,-4.4,inactive
CUST-00516,James,Lopez,james.lopez@company.com,+1-869-958-2699,Data Systems Inc,"Portland, OR",33679.01,2025-08-07,3,24.0,active
CUST-00517,David,Garcia,david.garcia@business.net,+1-478-334-1515,Network Solutions,"Charlotte, NC",81871.94,2025-06-21,1,23.3,active
CUST-00518,Joshua,Rodriguez,joshua.rodriguez@outlook.com,+1-461-858-6880,Data Systems Inc,"Miami, FL",69164.96,2025-08-19,2,-7.9,pending
CUST-00519,Jessica,Jackson,jessica.jackson@outlook.com,+1-483-555-7162,,"Atlanta, GA",51269.39,2025-06-21,1,1.3,active
CUST-00520,Robert,Brown,robert.brown@gmail.com,+1-668-495-2163,AI Innovations,"Seattle, WA",25830.49,2025-07-24,4,16.8,inactive
CUST-00521,Christopher,Martinez,christopher.martinez@yahoo.com,+1-860-696-4294,Digital Media Co,"Miami, FL",14128.45,2025-10-04,5,7.3,churned
CUST-00522,Joshua,Davis,,+1-468-616-1810,Web Services LLC,"Seattle, WA",70743.58,2025-08-16,2,18.6,active
CUST-00523,Ashley,Wilson,ashley.wilson@yahoo.com,+1-737-373-9967,AI Innovations,"Portland, OR",38702.35,2025-07-08,2,24.3,active
CUST-00524,Emily,Davis,,+1-597-115-8965,Cloud Solutions,"Charlotte, NC",63723.41,2025-06-18,3,15.5,pending
CUST-00525,Christopher,Martin,christopher.martin@yahoo.com,+1-594-230-7949,Data Systems Inc,"Miami, FL",9377.8,2025-04-19,4,7.0,active
CUST-00526,David,Hernandez,david.hernandez@outlook.com,+1-426-421-3328,Digital Media Co,"Portland, OR",8091.36,2025-06-29,1,-3.5,inactive
CUST-00527,Jessica,Taylor,jessica.taylor@business.net,+1-837-683-9229,Data Systems Inc,"Nashville, TN",83930.42,2025-08-05,1,-4.5,churned
CUST-00528,Joshua,Garcia,,+1-217-653-7436,Network Solutions,"Chicago, IL",88533.01,2025-07-02,4,1.7,inactive
CUST-00529,Amanda,Garcia,amanda.garcia@outlook.com,+1-243-548-6992,Platform Inc,"Denver, CO",8552.9,2025-10-08,3,14.5,pending
CUST-00530,Emily,Miller,emily.miller@business.net,+1-858-642-3792,,"Seattle, WA",53446.86,2025-05-16,4,-7.2,active
CUST-00531,Christopher,Brown,christopher.brown@yahoo.com,+1-374-944-6672,Web Services LLC,"Charlotte, NC",99331.33,2025-05-04,3,0.4,pending
CUST-00532,Matthew,Anderson,matthew.anderson@business.net,+1-539-532-3530,Digital Media Co,"Denver, CO",83263.08,2025-06-18,2,6.5,active
CUST-00533,Michelle,Jones,michelle.jones@gmail.com,+1-984-610-5629,Tech Corp,"Miami, FL",7625.35,2025-07-12,4,-3.4,pending
CUST-00534,Joshua,Lopez,joshua.lopez@business.net,+1-441-501-8256,Platform Inc,"Boston, MA",70661.89,2025-04-27,1,7.0,pending
CUST-00535,David,Jones,david.jones@yahoo.com,+1-516-894-9439,Platform Inc,"Nashville, TN",69518.29,2025-08-31,4,-5.3,active
CUST-00536,David,Miller,david.miller@company.com,+1-850-441-4961,AI Innovations,"Miami, FL",6583.1,2025-08-27,2,-6.9,active
CUST-00537,Michael,Moore,michael.moore@business.net,+1-415-435-1309,Platform Inc,"Seattle, WA",92756.35,2025-05-08,2,6.2,churned
CUST-00538,Stephanie,Brown,stephanie.brown@business.net,+1-652-909-5659,Data Systems Inc,"Charlotte, NC",77679.89,2025-06-05,4,-5.7,churned
CUST-00539,Joshua,Thomas,joshua.thomas@outlook.com,+1-878-348-3758,Platform Inc,"Boston, MA",28297.97,2025-07-09,1,-10.0,pending
CUST-00540,Amanda,Jackson,,+1-618-922-7461,Network Solutions,"Portland, OR",45446.95,2025-07-20,3,19.8,inactive
CUST-00541,Sarah,Smith,sarah.smith@business.net,+1-545-256-1060,Platform Inc,"Los Angeles, CA",5700.42,2025-05-20,5,17.3,churned
CUST-00542,Jennifer,Williams,jennifer.williams@yahoo.com,+1-272-185-3106,AI Innovations,"Chicago, IL",55208.98,2025-04-20,5,-9.0,inactive
CUST-00543,Michelle,Martinez,michelle.martinez@company.com,+1-209-473-8617,Tech Corp,"Miami, FL",43622.4,2025-08-24,2,23.8,pending
CUST-00544,Nicole,Taylor,nicole.taylor@gmail.com,+1-700-697-2501,Analytics Group,"San Diego, CA",97992.1,2025-09-02,5,-2.0,pending
CUST-00545,Michael,Lopez,michael.lopez@outlook.com,,Digital Media Co,"Nashville, TN",2512.25,2025-04-25,5,7.0,inactive
CUST-00546,Jennifer,Thomas,jennifer.thomas@outlook.com,+1-647-185-6430,Platform Inc,"Denver, CO",72358.19,2025-04-25,3,2.3,inactive
CUST-00547,Jessica,Rodriguez,jessica.rodriguez@company.com,+1-646-347-4504,Software Partners,"Miami, FL",32805.54,2025-04-14,1,-1.1,churned
CUST-00548,Michelle,Miller,michelle.miller@yahoo.com,+1-584-995-1463,Cloud Solutions,"Seattle, WA",41831.03,2025-05-26,1,-8.4,inactive
CUST-00549,David,Thomas,david.thomas@yahoo.com,+1-574-316-7576,,"Seattle, WA",96180.73,2025-07-12,5,9.6,active
CUST-00550,Emily,Jackson,emily.jackson@outlook.com,+1-502-554-1921,AI Innovations,"Denver, CO",50846.52,2025-09-17,3,-4.8,inactive
CUST-00551,Michael,Brown,michael.brown@outlook.com,,Software Partners,"Nashville, TN",72391.6,2025-05-14,2,20.5,active
CUST-00552,Lisa,Martin,lisa.martin@yahoo.com,+1-433-315-6987,Digital Media Co,"Los Angeles, CA",94019.97,2025-05-20,2,23.0,active
CUST-00553,Lisa,Miller,,+1-673-453-1093,Cloud Solutions,"Denver, CO",12251.48,2025-07-22,3,-0.3,active
CUST-00554,Joshua,Rodriguez,joshua.rodriguez@business.net,+1-544-774-8685,Analytics Group,"Phoenix, AZ",80957.16,2025-07-03,3,23.5,active
